file_path,title,subject,level,type,content_preview
public/curriculum-arts.html,Curriculum: Arts | Te Kete Ako,Arts,All Levels,lesson,Curriculum: Arts | Te Kete Ako Te Kete Ako The Arts Placeholder curriculum page. Full curriculum mapping available through teacher dashboard. 🌿 Cultural Context | Horopaki Ahurea 🏛️ Connection to Mangakōtukutuku College Values Whaiara: Rising Up - Taking action to create positive change whaiara by encouraging students to engage with content in ways that embody this value. Approach Māori content with respect and openness Recognize students' diverse cultural backgrounds and experiences Create spac
public/graphrag-science-dashboard.html,GraphRAG Science Dashboard | Te Kete Ako,Science,All Levels,lesson,GraphRAG Science Dashboard | Te Kete Ako Open Pathway Explorer 🧠 KNOWLEDGE GRAPH INTELLIGENCE GraphRAG Science Dashboard 🔬 Science Resources ... Total indexed resources 🌿 Cultural Integration ... With cultural context 🔗 Knowledge Graph ... Total relationships ⭐ Avg Quality ... Out of 100 🔗 Science Relationship Types How science resources connect in our knowledge graph Loading... 🌟 Most Connected Science Resources Resources with the highest number of knowledge graph connections Loading GraphRAG d
public/decolonized-assessment-framework.html,Decolonized Assessment Framework - Honoring Dual Knowledge Systems | Te Kete Ako,English,All Levels,assessment,Decolonized Assessment Framework - Honoring Dual Knowledge Systems | Te Kete Ako Te Kete Ako Decolonized Assessment Framework 🌿 Cultural Context | Horopaki Ahurea 🏛️ Connection to Mangakōtukutuku College Values Whaimana: Integrity - Standing firm in truth and principle whaiara by encouraging students to engage with content in ways that embody this value. Approach Māori content with respect and openness Recognize students' diverse cultural backgrounds and experiences Create space for Māori studen
public/privacy-policy.html,Privacy Policy | Te Kete Ako,Health & Pe,All Levels,lesson,"Privacy Policy | Te Kete Ako <<<<<<< HEAD Te Kete Ako Whakataukī | Proverb ""Kaitiakitanga - He tiaki, he manaaki, he whakatōhia"" Guardianship - To protect, to care for, to work together This policy reflects our commitment to protecting and caring for your data with the same respect we have for our community. How we protect, use, and respect your information at Te Kete Ako 📅 Last Updated July 2025 | Effective immediately 1. Our Commitment to Your Privacy Te Kete Ako is an educational platform des"
public/te-reo-maori-hub.html,Te Reo Māori Hub | Te Kete Ako,Te Reo Māori,All Levels,lesson,"Te Reo Māori Hub | Te Kete Ako ""Ko te reo te mauri o te mana Māori"" Language is the life force of Māori cultural identity 🗣️ Te Reo Māori Hub Living language across all curriculum areas 16 dedicated lessons + integrated throughout 17,396 resources • 7,590 culturally grounded 🌱 Start Learning Te Reo 📚 All Te Reo Lessons ⚡ Quick Start: Teacher Picks 🗣️ Greetings & Pepeha Y7 Lesson • Quality 90 🧮 Te Reo Maths Glossary Handout • Bilingual 🌿 Whakataukī Collection 4,026 proverbs • Q92+ 📚 10-Lesson Seq"
public/cultural-enrichment-review.html,🌿 Cultural Enrichment Review | Te Kete Ako,Science,All Levels,lesson,"🌿 Cultural Enrichment Review | Te Kete Ako 🌿 Cultural Enrichment Review Transform Excellence to Culturally Transcendent Content Goal: Math & Science Excellence 42.6% → 75% Cultural Integration 1,231 Excellence Resources Needing Enrichment 42.6% Current Math/Science Cultural % 75% Target Cultural Integration 0 Reviewed This Session Loading enrichment suggestions from automated-cultural-enrichment.py... 🔬 Physics: Forces and Motion Subject: Science | Quality: 95/100 | Year: 9 | ⚡ Enrichment Score:"
public/ai-coordination-dashboard.html,🤖 AI Coordination Dashboard | Te Kete Ako,Digital Technologies,All Levels,lesson,"🤖 AI Coordination Dashboard | Te Kete Ako Te Kete Ako 🤖 AI Coordination Dashboard Multi-AI Terminal Management | Te Kete Ako Platform 🔄 Refresh All Nodes 🤝 Coordinate Nodes 🔧 Reset Stuck Nodes 🛑 Emergency Stop 🧠 AI Agent Nodes DeepSeek Agent Reasoning & Generation Initializing... Ping Restart GraphRAG Brain Institutional Memory 179 resources, 553 relationships Ping Test Query Firebase Auth User Authentication Connected Ping Supabase DB Knowledge Storage Ready Ping Test DB Background Node 1 Coord"
public/subject-dashboard.html,Subject Dashboard | Te Kete Ako,Digital Technologies,All Levels,lesson,Subject Dashboard | Te Kete Ako 📚 Subject Dashboard Explore Te Kete Ako by canonical subject. Counts and resources are live from GraphRAG. ✨ Excellence Alpha 📄 Handouts 🎓 Lessons Subjects Top Resources
public/social-studies.html,Social Studies | Te Kete Ako,Social Studies,Year 9,lesson,"Social Studies | Te Kete Ako Te Kete Ako 🏛️ Social Studies 97 comprehensive resources for understanding society, culture, and systems thinking 🌿 Cultural Context | Horopaki Ahurea 🏛️ Connection to Mangakōtukutuku College Values Whaiora: Wellbeing - Caring for collective health and prosperity whaiara by encouraging students to engage with content in ways that embody this value. Approach Māori content with respect and openness Recognize students' diverse cultural backgrounds and experiences Create"
public/contact.html,Contact Te Kete Ako | Support & Feedback,Te Reo Māori,All Levels,lesson,"Contact Te Kete Ako | Support & Feedback ""Kia hora te marino, kia whakapapa pounamu te moana"" May peace be widespread and the sea like greenstone — Welcome, we are here to listen Te Kete Ako Get in Touch 🌿 Cultural Context | Horopaki Ahurea 🏛️ Connection to Mangakōtukutuku College Values Whaiora: Wellbeing - Caring for collective health and prosperity whaiara by encouraging students to engage with content in ways that embody this value. Approach Māori content with respect and openness Recognize "
public/cultural-excellence-network.html,"Cultural Excellence Network | 2,400 GraphRAG Connections | Te Kete Ako",Te Reo Māori,All Levels,lesson,"Cultural Excellence Network | 2,400 GraphRAG Connections | Te Kete Ako 🧠 GRAPHRAG INTELLIGENCE 🌟 Cultural Excellence Network Discover 2,400 Connections Between Our Best Cultural Resources Curated by GraphRAG semantic analysis • 0.817 average confidence 2,400 Excellence Connections 0.817 Avg Confidence 85+ Quality Score 🧠 What is the Cultural Excellence Network? GraphRAG identified 2,400 relationships connecting resources with exceptional cultural integration. These aren't randomly selected—they'"
public/lessons-complete.html,"All Lessons (1,000) | Te Kete Ako",Social Studies,Year 8,lesson,"All Lessons (1,000) | Te Kete Ako 📚 All Lessons (1,000) Complete collection of culturally-integrated lessons Careers (1 lessons) Te Ao Māori: STEM Career Pathways Years 11-13 Critical Thinking (6 lessons) Y8 Critical Thinking L1 Year 8 Y8 Critical Thinking L2 Year 8 Y8 Critical Thinking Lesson 1: Introduction Year 8 Y8 Critical Thinking Lesson 3: Logical Fallacies Year 8 Y8 Critical Thinking Lesson 7: Group Decision Making Year 8 Y8 Critical Thinking Lesson 8: Final Challenge Year 8 Critical Thi"
public/cache-test.html,Cache Test - Te Kete Ako,Digital Technologies,All Levels,assessment,Cache Test - Te Kete Ako 🧠 Cache Test Testing Deployment:
public/predictive-generator.html,🔮 Predictive Content Generator | Te Kete Ako,Mathematics,All Levels,lesson,"🔮 Predictive Content Generator | Te Kete Ako 🔮 Predictive Generator AI learns from 163,200 relationships to predict what content you need 📖 Next Lesson Predictor Analyzes prerequisite chains to suggest the optimal next lesson in a learning sequence Based on 738 learning pathways Generate Prediction 🔍 Gap Detector Identifies missing content in learning sequences and suggests what to create next Scans 5,269 resources for gaps Find Gaps 🌉 Bridge Predictor Predicts potential cross-curricular connect"
public/cultural-excellence-dashboard.html,Cultural Excellence Dashboard | Te Kete Ako,Digital Technologies,All Levels,lesson,Cultural Excellence Dashboard | Te Kete Ako 🌟 Cultural Excellence Dashboard Platform Intelligence - Live GraphRAG Data 52.1% Platform Cultural Integration MORE THAN HALF of all resources! 9/10 Subjects at 50%+ Cultural Unprecedented achievement! 60.1% Excellence is Cultural Quality + Culture coexist! 👑 Excellence Tiers - Subject Performance 💎 Excellence Clusters - Quality 90+ Resources ✨ The Excellence Paradox - SOLVED! 📊 Original Paradox (Pre-Session): Excellence (90+): Only 33.5% cultural Good
public/orphaned-resources-integrator.html,Orphaned Resources Integration Dashboard | Te Kete Ako,English,Year 9,lesson,"Orphaned Resources Integration Dashboard | Te Kete Ako ""Kāore te kūmara e kōrero mō tōna ake reka"" The kūmara does not speak of its own sweetness - hidden treasures must be discovered and shared 🚨 PRIORITY #1: ORPHANED PAGES 🔗 Orphaned Resources Integrator 48+ excellent resources need linking to main hubs 48 Orphaned Pages Quality 75-90 All High Quality 🎯 Integration Strategy 1. Identify Subject GraphRAG tags show where each resource belongs 2. Link to Hub Add to appropriate subject hub (Science"
public/graphrag-relationship-builder.html,GraphRAG Relationship Builder | Add Missing Connections | Te Kete Ako,Mathematics,All Levels,lesson,"GraphRAG Relationship Builder | Add Missing Connections | Te Kete Ako 🔧 GraphRAG Relationship Builder Only 4! builds_on & applies_to relationships exist Let's fix that! 🚀 ⚠️ GraphRAG Analysis: Critical Gaps Found Our knowledge graph has 231,469 relationships, but key pedagogical relationship types are severely underutilized: 2 ""builds_on"" relationships 2 ""applies_to"" relationships 849 ""prerequisite"" (well used!) 🤖 AI-Suggested Relationships to Create builds_on From: Geometric Patterns in Māori A"
public/cross-subject-visualization.html,Cross-Subject Discovery Visualization | Te Kete Ako,Arts,All Levels,lesson,"Cross-Subject Discovery Visualization | Te Kete Ako 🌌 Cross-Subject Discovery Network Explore 241,256 knowledge connections discovered by GraphRAG AI Click any subject to see its connections to other disciplines 241,256 Total Connections 17,335 Resources 345 Connection Types 12 Subjects Connection Details How to Use This Visualization 👆 Click a Subject 🔗 See Connections 📚 Explore Resources"
public/browse-lessons.html,Browse All Lessons | Te Kete Ako,Digital Technologies,Year 7,lesson,Browse All Lessons | Te Kete Ako 📚 Browse All Lessons Explore ready-to-teach lessons across subjects and year levels ✅ 53+ lessons available • ⭐ Culturally integrated • 🌿 GraphRAG powered 🔍 Filter Lessons Subject: All Subjects Mathematics Science English Social Studies Digital Technologies Te Ao Māori The Arts Health & PE Year Level: All Years Year 7 Year 8 Year 9 Year 10 Year 11 Year 12 Year 13 Quality: All Quality Levels ⭐ 90+ (Excellent) 85+ (High Quality) 80+ (Good) Search: Loading lessons f
public/student-dashboard.html,Student Dashboard | Te Kete Ako,Te Reo Māori,All Levels,lesson,"Student Dashboard | Te Kete Ako Kia ora, Ākonga! 👋 ""Whāia te iti kahurangi"" - Pursue excellence 0 Lessons 0% Cultural 0 Day Streak 🧠 Personalized for You AI-Powered Resources chosen based on your year level and interests Discovering personalized resources... 📚 Browse Lessons 🎮 Try Games 🎯 Quick Start Get started with Te Kete Ako: 📖 Browse by Subject 📄 Find Handouts 🧺 My Saved Items ❓ Help Guide 📚 Recent Activity Your recent activity will appear here 🌟 Your Learning Journey 📊 Progress Tracker Tra"
public/TEACHER-QUICK-START-GUIDE.html,Teacher Quick Start Guide,Digital Technologies,All Levels,lesson,"# 🧺 Te Kete Ako - Teacher Quick-Start Guide ## Mangakōtukutuku College Beta Launch **Date:** October 25, 2025 **Version:** 1.0 - Beta Launch Ready --- ## 🌿 Welcome to Te Kete Ako **""Whaowhia te kete mātauranga""** - Fill the basket of knowledge Te Kete Ako is a revolutionary educational platform that integrates mātauranga Māori with contemporary teaching excellence. You are among the first 5 teachers at Mangakōtukutuku College to experience this world-class platform. ### 🎯 What Makes Te Kete Ako "
public/teacher-assignments.html,My Assignments | Teacher Dashboard | Te Kete Ako,Health & Pe,All Levels,lesson,"My Assignments | Teacher Dashboard | Te Kete Ako ""Ko te akoranga te putake o te ora"" Learning is the foundation of wellbeing — Guide your students with clear assignments 📚 My Assignments Track assignments you've given to students TOTAL ASSIGNMENTS - PENDING - COMPLETED - ⏳ Loading assignments..."
public/pricing.html,Pricing - Te Kete Ako,Te Reo Māori,All Levels,lesson,"Pricing - Te Kete Ako Choose Your Plan AI-Powered Educational Intelligence for Every School Self-evolving platform • Cultural integration • 19,696 resources Ko te akoranga te putake o te ora Education is the foundation of wellbeing For Teachers Individual $15 per month ✓ Full access to 19,696 resources ✓ AI lesson planning assistant ✓ 5 teaching variant approaches ✓ Cultural intelligence integration ✓ Personal lesson library ✓ Up to 3 classes Start Free Trial 14 days free, cancel anytime Most Po"
